Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-257.6752	-373.7486	116.0734	0.3640623	2.298953	1.853991
6	-258.2051	-373.7262	115.5211	0.6939679	4.979461	1.273056
12	-256.3666	-372.3084	115.9418	0.794294	3.515958	1.232697
18	-258.881	-374.8219	115.9409	0.250411	3.915077	1.547385
24	-252.9895	-368.6682	115.6787	0.3823239	3.915077	1.642276
30	-261.3504	-376.3334	114.9831	0.5593234	8.348503	1.201829
36	-261.6737	-377.1093	115.4356	1.151509	4.985835	0.9281388
42	-267.4449	-382.8561	115.4112	1.079161	5.692497	0.8214237
48	-260.3144	-375.9108	115.5964	1.105172	4.698635	0.8929448
54	-263.7979	-379.671	115.8731	1.116974	4.224472	0.7000912
60	-265.684	-381.5195	115.8355	1.012269	4.224472	0.892846
66	-261.2218	-376.8614	115.6396	1.012269	2.40348	1.666501
72	-260.1217	-375.1617	115.04	0.7054109	5.284006	1.571279
78	-260.9487	-376.3487	115.4	0.9605084	4.914909	1.16519
84	-255.3516	-371.4004	116.0488	0.3821757	2.181439	1.901378
90	-264.6522	-379.3821	114.7299	0.3866528	3.204117	2.445453
96	-260.8622	-376.9788	116.1166	0.8034463	1.88693	1.680431
102	-255.0508	-371.3689	116.3182	0.9423036	2.245721	1.265783
108	-252.3705	-367.7193	115.3488	0.9423036	6.215972	0.9070885
114	-244.811	-359.7301	114.9191	0.5868487	9.079747	1.120203
120	-248.4508	-364.0446	115.5938	0.6133183	4.32233	1.434731
126	-248.0396	-363.6052	115.5655	0.3740805	3.819855	1.751721
132	-247.16	-362.9001	115.7402	0.4820231	1.447184	2.345376
138	-244.0148	-360.1163	116.1015	0.6751216	2.448022	1.559815
144	-241.4277	-357.1326	115.7049	0.6377067	4.391416	1.31102
150	-258.3502	-375.1428	116.7926	0.4489697	2.31269	1.252062
156	-259.0793	-374.3942	115.3149	0.4058835	2.99233	2.114533
162	-252.0369	-367.7056	115.6687	0.6659845	4.36497	1.324123
168	-247.7554	-363.3693	115.6139	1.211103	4.36497	0.8674991
174	-249.424	-365.941	116.517	1.582117	1.828085	0.5576626
180	-247.7001	-363.873	116.1728	1.874613	1.919585	0.4743933
186	-253.8726	-369.4833	115.6107	1.859418	2.603329	0.2405718
192	-252.1453	-367.0432	114.8979	2.203043	3.177429	0.195528
198	-251.5749	-367.9117	116.3368	2.033672	1.049968	0.1940688
204	-255.8752	-370.2476	114.3725	2.033672	4.759033	0.1544477
210	-257.7381	-372.5932	114.8552	2.07909	2.965013	0.1339128
216	-251.7723	-367.3806	115.6082	2.033891	2.207847	0.2278983
222	-260.0609	-376.3251	116.2642	2.033891	1.299457	0.2538935
228	-283.6044	-398.538	114.9336	1.615848	5.431186	0.2709741
234	-276.746	-391.8484	115.1024	1.615848	4.73298	0.2572071
240	-254.3449	-370.8199	116.475	1.415302	2.189383	0.5419868
246	-267.1036	-383.3557	116.252	1.061923	3.461012	0.556073
252	-252.2288	-368.9078	116.679	1.147604	1.84471	0.9605989
258	-249.7035	-366.336	116.6324	1.186223	1.976941	0.8812806
264	-263.3793	-380.4229	117.0436	0.8787681	1.813852	0.8767551
270	-266.278	-383.2729	116.9949	0.8289054	1.813852	0.9834782
276	-271.1772	-388.7943	117.6171	0.9558583	0.7391751	1.154219
282	-257.3048	-373.8865	116.5817	0.8759612	2.124551	1.154219
288	-263.9785	-380.7339	116.7554	0.8759612	1.616947	1.27448
294	-268.0424	-383.8035	115.7611	0.7810432	5.144006	0.9292952
300	-263.5585	-379.0209	115.4624	1.508242	4.471461	0.5534477
306	-268.3188	-384.5982	116.2794	1.199452	2.980562	0.6419354
312	-265.0817	-380.5265	115.4449	1.271759	4.922681	0.7946582
318	-261.1417	-376.8423	115.7006	1.001736	4.922681	0.8135094
324	-261.3708	-377.5515	116.1807	0.3542014	3.906365	1.283656
330	-257.7751	-374.244	116.4689	0.8790258	2.242504	1.193535
336	-266.7939	-382.4327	115.6388	0.4846254	3.168356	1.794527
342	-269.6976	-386.4756	116.7781	1.044509	1.827894	0.975673
348	-265.3404	-381.1466	115.8062	1.077099	4.508034	0.7298266
354	-266.049	-381.5578	115.5088	1.193537	5.437309	0.5042537
360	-260.1274	-376.876	116.7486	1.193537	1.793306	0.8689574
366	-250.4604	-367.0684	116.6079	0.9858502	2.186716	0.9944682
372	-253.5503	-370.1669	116.6166	1.124704	2.186716	0.8307846
378	-251.1057	-366.8688	115.7631	0.6758577	4.657258	1.162124
384	-252.1755	-368.1676	115.9921	0.35653	4.53368	1.270406
390	-254.8651	-370.3488	115.4837	0.5912151	5.442263	1.285049
396	-248.4357	-364.6	116.1643	0.4960835	3.32313	1.354575
402	-249.0066	-364.7336	115.727	0.3440765	4.082134	1.594301
408	-250.9752	-366.2748	115.2996	0.6430981	1.819829	2.359731
414	-266.6861	-382.6812	115.9951	0.3771808	1.819829	2.082455
420	-262.9422	-379.7134	116.7712	0.04487019	2.479548	1.518992
426	-255.693	-371.5925	115.8995	0.07793538	2.960971	1.953239
432	-260.4033	-376.9136	116.5102	0.06150492	3.833393	1.274142
438	-252.2666	-368.7766	116.5101	0.1255679	2.371932	1.689534
444	-254.4542	-370.2721	115.8179	0.5067292	4.30087	1.348259
450	-257.1572	-372.7926	115.6354	0.3321693	4.405769	1.594077
456	-249.6661	-365.0894	115.4233	0.9476171	3.851355	1.428669
462	-246.7054	-362.1579	115.4525	1.559772	4.210528	0.6670499
468	-256.2579	-373.179	116.9211	1.074377	1.346196	1.134996
474	-250.0711	-366.59	116.5189	1.074377	2.532779	0.7912869
480	-259.0749	-374.2828	115.2079	1.569222	5.157719	0.4986818
486	-251.3895	-367.5518	116.1622	1.288255	3.072697	0.6163701
492	-249.1285	-365.5442	116.4158	0.8112405	2.582629	1.148789
498	-254.2833	-370.422	116.1387	0.8564583	2.81056	1.256949
504	-247.204	-363.0181	115.8142	0.8564583	4.147132	1.096844
510	-260.8702	-376.6819	115.8116	0.4452021	3.720301	1.549293
516	-268.5317	-384.071	115.5393	0.8853222	3.720301	1.422852
522	-273.0194	-389.579	116.5596	0.9189037	1.568784	1.422852
528	-262.5314	-379.1575	116.6261	0.7747552	2.101288	1.214665
534	-268.963	-384.3295	115.3665	0.4356527	6.102442	1.371786
540	-260.4439	-376.8459	116.402	1.077924	2.949236	0.6680043
546	-264.7399	-380.853	116.1131	1.077924	2.949236	1.028036
552	-265.0026	-381.0884	116.0858	0.7233412	2.774836	1.418402
558	-270.0873	-385.6346	115.5473	0.4971604	2.648617	2.002195
564	-263.6085	-379.4698	115.8612	0.5310524	2.648617	1.765315
570	-266.9083	-382.6136	115.7053	0.4937867	4.881731	1.308753
