Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-234.0982	-349.8775	115.7793	1.328408	3.988231	0.6171436
6	-236.4893	-352.1702	115.6809	1.477357	3.842007	0.399708
12	-242.2148	-357.2966	115.0818	1.8183	3.840753	0.2120464
18	-248.4992	-364.5984	116.0992	1.848946	1.937591	0.3169578
24	-246.0014	-361.4063	115.4049	1.61812	4.31172	0.4639989
30	-244.4028	-361.0229	116.6201	1.416386	1.878558	0.6493609
36	-241.3784	-357.3595	115.981	0.8376395	4.113618	0.9635044
42	-243.671	-359.7237	116.0527	1.021328	3.667337	0.8500947
48	-240.8374	-356.4478	115.6104	0.8525779	4.682474	1.134206
54	-245.2699	-361.3146	116.0447	0.6801083	3.465906	1.257885
60	-237.6829	-354.1558	116.4729	0.8219249	2.012179	1.343753
66	-244.3473	-360.3761	116.0288	0.6664388	3.092278	1.40019
72	-243.4684	-358.8943	115.4259	1.172044	3.334175	1.40019
78	-230.0322	-345.1477	115.1155	0.4805969	4.030159	1.938078
84	-232.1592	-347.9712	115.812	0.5094976	3.441444	1.577273
90	-231.7504	-348.1337	116.3833	0.4671228	2.851671	1.359278
96	-227.4785	-343.5227	116.0442	0.5571713	3.103188	1.468769
102	-226.8589	-342.7076	115.8486	0.5355316	3.511301	1.511473
108	-235.7085	-351.6461	115.9375	0.7808229	3.511301	1.249019
114	-233.1264	-349.0646	115.9382	1.330296	3.492476	0.6538348
120	-221.2462	-337.1762	115.9299	0.401025	2.476506	1.864912
126	-223.8003	-340.4264	116.6261	0.4792675	2.476506	1.295582
132	-233.0375	-348.6018	115.5643	0.7952234	4.398329	1.295582
138	-228.1613	-343.6834	115.5221	0.9622844	3.525839	1.431448
144	-225.3126	-341.4352	116.1226	1.052356	2.734377	1.131903
150	-232.3159	-348.8232	116.5073	0.8263279	2.73611	0.9802085
156	-231.2361	-347.0175	115.7814	0.5672876	2.77996	1.753534
162	-230.0803	-345.9596	115.8793	0.7659527	4.565012	0.9952693
